 sid  | stid |  name   | ord | mh | fh 
 7123 |   23 | wept-pl |  14 |  0 |  0
 7124 |   23 | wept-pl |   0 |  0 |  0
 7124 |   23 | wept-pl |   1 |  0 |  3
 7124 |   23 | wept-pl |   2 |  1 |  0
 7125 |   23 | wept-pl |   0 |  0 |  0
 7125 |   23 | wept-pl |   1 |  1 |  0
 7125 |   23 | wept-pl |   2 |  0 |  0
 7125 |   23 | wept-pl |   3 |  1 |  0
 7125 |   23 | wept-pl |   4 |  0 |  0
 7125 |   23 | wept-pl |   5 |  0 |  0
 7126 |   23 | wept-pl |   0 |  1 |  1
 7126 |   23 | wept-pl |   1 |  2 |  0
 7126 |   23 | wept-pl |   2 |  2 |  0
 7126 |   23 | wept-pl |   3 |  1 |  0
 7126 |   23 | wept-pl |   4 |  1 |  1
 7126 |   23 | wept-pl |   5 |  1 |  1
 7126 |   23 | wept-pl |   6 |  4 |  0
 7126 |   23 | wept-pl |   7 |  0 |  0
 7126 |   23 | wept-pl |   8 |  0 |  0
 7126 |   23 | wept-pl |   9 |  2 |  0
 7126 |   23 | wept-pl |  10 |  1 |  1
 7126 |   23 | wept-pl |  11 |  1 |  0
 7126 |   23 | wept-pl |  12 |  1 |  0
 7126 |   23 | wept-pl |  13 |  2 |  1
 7126 |   23 | wept-pl |  14 |  2 |  0
 7128 |   23 | wept-pl |   0 |  0 |  0
 7128 |   23 | wept-pl |   1 |  0 |  0
 7128 |   23 | wept-pl |   2 |  0 |  0
 7128 |   23 | wept-pl |   3 |  1 |  0
 7128 |   23 | wept-pl |   4 |  2 |  0
 7128 |   23 | wept-pl |   5 |  1 |  0
 7128 |   23 | wept-pl |   6 |  1 |  0
 7128 |   23 | wept-pl |   7 |  0 |  0
 7128 |   23 | wept-pl |   8 |  1 |  0
 7129 |   23 | wept-pl |   0 |  1 |  0
 7129 |   23 | wept-pl |   1 |  2 |  0
 7129 |   23 | wept-pl |   2 |  1 |  0
 7130 |   23 | wept-pl |   0 |  4 |  0
 7130 |   23 | wept-pl |   1 |  1 |  0
 7130 |   23 | wept-pl |   2 |  1 |  0
 7131 |   23 | wept-pl |   0 |  0 |  0
 7131 |   23 | wept-pl |   1 |  0 |  0
 7131 |   23 | wept-pl |   2 |  0 |  0
 7131 |   23 | wept-pl |   3 |  0 |  0
 7131 |   23 | wept-pl |   4 |  0 |  0
 7131 |   23 | wept-pl |   5 |  0 |  0
 7131 |   23 | wept-pl |   6 |  0 |  0
 7131 |   23 | wept-pl |   7 |  0 |  0
 7131 |   23 | wept-pl |   8 |  0 |  0
 7131 |   23 | wept-pl |   9 |  0 |  0
 7131 |   23 | wept-pl |  10 |  0 |  0
 7131 |   23 | wept-pl |  11 |  0 |  0
 7131 |   23 | wept-pl |  12 |  0 |  0
 7131 |   23 | wept-pl |  13 |  0 |  0
 7131 |   23 | wept-pl |  14 |  0 |  0
 7132 |   23 | wept-pl |   0 |  0 |  0
 7132 |   23 | wept-pl |   1 |  0 |  0
 7132 |   23 | wept-pl |   2 |  0 |  0
 7132 |   23 | wept-pl |   3 |  0 |  0
 7132 |   23 | wept-pl |   4 |  0 |  0
 7132 |   23 | wept-pl |   5 |  0 |  0
 7132 |   23 | wept-pl |   6 |  0 |  1
 7132 |   23 | wept-pl |   7 |  0 |  0
 7132 |   23 | wept-pl |   8 |  0 |  0
 7132 |   23 | wept-pl |   9 |  0 |  0
 7132 |   23 | wept-pl |  10 |  0 |  0
 7132 |   23 | wept-pl |  11 |  0 |  0
 7132 |   23 | wept-pl |  12 |  0 |  0
 7132 |   23 | wept-pl |  13 |  0 |  0
 7132 |   23 | wept-pl |  14 |  0 |  0
 7133 |   23 | wept-pl |   0 |  1 |  0
 7133 |   23 | wept-pl |   1 |  0 |  0
 7133 |   23 | wept-pl |   2 |  0 |  0
 7133 |   23 | wept-pl |   3 |  0 |  0
 7133 |   23 | wept-pl |   4 |  2 |  0
 7133 |   23 | wept-pl |   5 |  2 |  0
 7133 |   23 | wept-pl |   6 |  0 |  0
 7133 |   23 | wept-pl |   7 |  0 |  1
 7135 |   23 | wept-pl |   0 |  4 |  0
 7135 |   23 | wept-pl |   1 |  4 |  0
 7135 |   23 | wept-pl |   2 |  2 |  1
 7135 |   23 | wept-pl |   3 |  5 |  0
 7135 |   23 | wept-pl |   4 |  1 |  0
 7135 |   23 | wept-pl |   5 |  2 |  0
 7135 |   23 | wept-pl |   6 |  4 |  0
 7135 |   23 | wept-pl |   7 |  2 |  0
 7135 |   23 | wept-pl |   8 |  4 |  0
 7135 |   23 | wept-pl |   9 |  4 |  0
 7135 |   23 | wept-pl |  10 |  5 |  0
 7135 |   23 | wept-pl |  11 |  1 |  0
 7135 |   23 | wept-pl |  12 |  2 |  0
 7135 |   23 | wept-pl |  13 |  2 |  0
 7135 |   23 | wept-pl |  14 |  4 |  0
 7136 |   23 | wept-pl |   0 |  0 |  0
 7136 |   23 | wept-pl |   1 |  0 |  0
 7136 |   23 | wept-pl |   2 |  0 |  0
 7136 |   23 | wept-pl |   3 |  0 |  0
 7138 |   23 | wept-pl |   0 |  0 |  0
 7138 |   23 | wept-pl |   1 |  0 |  0
 7141 |   23 | wept-pl |   0 |  2 |  0
 7142 |   23 | wept-pl |   0 | 10 |  0
 7142 |   23 | wept-pl |   1 | 10 |  0
 7142 |   23 | wept-pl |   2 | 10 |  0
 7142 |   23 | wept-pl |   3 |  9 |  1
 7142 |   23 | wept-pl |   4 | 10 |  0
 7144 |   23 | wept-pl |   0 |  0 |  0
 7144 |   23 | wept-pl |   1 |  0 |  0
 7144 |   23 | wept-pl |   2 |  0 |  0
 7144 |   23 | wept-pl |   3 |  2 |  0
 7144 |   23 | wept-pl |   4 |  0 |  0
 7144 |   23 | wept-pl |   5 |  1 |  0
 7144 |   23 | wept-pl |   6 |  2 |  0
 7144 |   23 | wept-pl |   7 |  0 |  0
 7144 |   23 | wept-pl |   8 |  2 |  0
 7144 |   23 | wept-pl |   9 |  0 |  0
 7145 |   23 | wept-pl |   0 |  1 |  0
 7145 |   23 | wept-pl |   1 |  4 |  1
 7145 |   23 | wept-pl |   2 |  1 |  0
 7145 |   23 | wept-pl |   3 |  2 |  1
 7145 |   23 | wept-pl |   4 |  1 |  0
 7145 |   23 | wept-pl |   5 |  0 |  0
 7145 |   23 | wept-pl |   6 |  3 |  0
 7145 |   23 | wept-pl |   7 |  1 |  0
 7145 |   23 | wept-pl |   8 |  0 |  0
 7145 |   23 | wept-pl |   9 |  4 |  0
 7146 |   23 | wept-pl |   0 |  0 |  0
 7146 |   23 | wept-pl |   1 |  0 |  0
 7146 |   23 | wept-pl |   2 |  0 |  0
 7146 |   23 | wept-pl |   3 |  2 |  0
 7146 |   23 | wept-pl |   4 |  2 |  1
 7146 |   23 | wept-pl |   5 |  0 |  0
 7146 |   23 | wept-pl |   6 |  0 |  0
 7146 |   23 | wept-pl |   7 |  3 |  0
 7146 |   23 | wept-pl |   8 |  2 |  0
 7146 |   23 | wept-pl |   9 |  0 |  0
 7146 |   23 | wept-pl |  10 |  2 |  0
 7146 |   23 | wept-pl |  11 |  3 |  0
 7146 |   23 | wept-pl |  12 |  1 |  0
 7146 |   23 | wept-pl |  13 |  0 |  0
 7146 |   23 | wept-pl |  14 |  0 |  0
 7147 |   23 | wept-pl |   0 |  0 |  0
 7147 |   23 | wept-pl |   1 |  0 |  0
 7147 |   23 | wept-pl |   2 |  0 |  0
 7147 |   23 | wept-pl |   3 |  0 |  0
 7148 |   23 | wept-pl |   0 |  0 |  0
 7148 |   23 | wept-pl |   1 |  0 |  0
 7148 |   23 | wept-pl |   2 |  0 |  0
 7148 |   23 | wept-pl |   3 |  0 |  0
 7148 |   23 | wept-pl |   4 |  0 |  0
 7148 |   23 | wept-pl |   5 |  0 |  0
 7148 |   23 | wept-pl |   6 |  0 |  0
 7148 |   23 | wept-pl |   7 |  1 |  0
 7148 |   23 | wept-pl |   8 |  0 |  0
 7148 |   23 | wept-pl |   9 |  1 |  0
 7148 |   23 | wept-pl |  10 |  1 |  0
 7148 |   23 | wept-pl |  11 |  0 |  0
 7148 |   23 | wept-pl |  12 |  1 |  0
 7148 |   23 | wept-pl |  13 |  0 |  0
 7148 |   23 | wept-pl |  14 |  0 |  0
 7149 |   23 | wept-pl |   0 |  0 |  0
 7149 |   23 | wept-pl |   1 |  0 |  0
 7149 |   23 | wept-pl |   2 |  0 |  0
 7149 |   23 | wept-pl |   3 |  1 |  0
 7151 |   23 | wept-pl |   0 |  1 |  0
 7151 |   23 | wept-pl |   1 |  1 |  0
 7151 |   23 | wept-pl |   2 |  0 |  0
 7151 |   23 | wept-pl |   3 |  1 |  0
 7151 |   23 | wept-pl |   4 |  0 |  0
 7151 |   23 | wept-pl |   5 |  0 |  0
 7151 |   23 | wept-pl |   6 |  0 |  0
 7151 |   23 | wept-pl |   7 |  1 |  0
 7151 |   23 | wept-pl |   8 |  0 |  0
 7151 |   23 | wept-pl |   9 |  1 |  0
 7151 |   23 | wept-pl |  10 |  0 |  0
 7151 |   23 | wept-pl |  11 |  0 |  0
 7151 |   23 | wept-pl |  12 |  1 |  0
 7151 |   23 | wept-pl |  13 |  0 |  0
 7151 |   23 | wept-pl |  14 |  0 |  0
 7152 |   23 | wept-pl |   0 |  1 |  0
 7152 |   23 | wept-pl |   1 |  0 |  0
 7152 |   23 | wept-pl |   2 |  0 |  0
 7152 |   23 | wept-pl |   3 |  0 |  0
 7152 |   23 | wept-pl |   4 |  0 |  0
 7152 |   23 | wept-pl |   5 |  0 |  0
 7152 |   23 | wept-pl |   6 |  0 |  0
 7152 |   23 | wept-pl |   7 |  0 |  0
 7152 |   23 | wept-pl |   8 |  0 |  0
 7152 |   23 | wept-pl |   9 |  0 |  0
 7152 |   23 | wept-pl |  10 |  0 |  0
 7152 |   23 | wept-pl |  11 |  0 |  0
 7152 |   23 | wept-pl |  12 |  0 |  0
 7152 |   23 | wept-pl |  13 |  0 |  0
 7152 |   23 | wept-pl |  14 |  0 |  0
 7153 |   23 | wept-pl |   0 |  0 |  0
 7153 |   23 | wept-pl |   1 |  0 |  0
 7153 |   23 | wept-pl |   2 |  0 |  0
 7153 |   23 | wept-pl |   3 |  0 |  0
 7154 |   23 | wept-pl |   0 |  0 |  0
 7154 |   23 | wept-pl |   1 |  1 |  0
 7154 |   23 | wept-pl |   2 |  0 |  0
 7154 |   23 | wept-pl |   3 |  0 |  0
 7154 |   23 | wept-pl |   4 |  0 |  0
 7154 |   23 | wept-pl |   5 |  0 |  0
 7154 |   23 | wept-pl |   6 |  0 |  0
 7154 |   23 | wept-pl |   7 |  1 |  1
 7154 |   23 | wept-pl |   8 |  0 |  0
 7154 |   23 | wept-pl |   9 |  0 |  0
 7154 |   23 | wept-pl |  10 |  0 |  0
 7154 |   23 | wept-pl |  11 |  0 |  0
 7154 |   23 | wept-pl |  12 |  0 |  0
 7154 |   23 | wept-pl |  13 |  0 |  0
 7154 |   23 | wept-pl |  14 |  0 |  0
 7155 |   23 | wept-pl |   0 |  0 |  0
 7155 |   23 | wept-pl |   1 |  3 |  0
 7155 |   23 | wept-pl |   2 |  0 |  0
 7155 |   23 | wept-pl |   3 |  0 |  0
 7155 |   23 | wept-pl |   4 |  0 |  0
 7155 |   23 | wept-pl |   5 |  0 |  0
 7155 |   23 | wept-pl |   6 |  0 |  0
 7155 |   23 | wept-pl |   7 |  0 |  0
 7155 |   23 | wept-pl |   8 |  0 |  0
 7155 |   23 | wept-pl |   9 |  0 |  0
 7155 |   23 | wept-pl |  10 |  2 |  0
 7155 |   23 | wept-pl |  11 |  0 |  0
 7158 |   23 | wept-pl |   0 |  0 |  0
 7159 |   23 | wept-pl |   0 |  0 |  0
 7166 |   23 | wept-pl |   0 |  4 |  0
 7166 |   23 | wept-pl |   1 |  8 |  0
 7166 |   23 | wept-pl |   2 |  7 |  0
 7166 |   23 | wept-pl |   3 |  4 |  0
 7168 |   23 | wept-pl |   0 |  0 |  0
 7168 |   23 | wept-pl |   1 |  0 |  0
 7168 |   23 | wept-pl |   2 |  1 |  0
 7168 |   23 | wept-pl |   3 |  0 |  0
 7168 |   23 | wept-pl |   4 |  3 |  0
 7168 |   23 | wept-pl |   5 |  0 |  0
 7168 |   23 | wept-pl |   6 |  2 |  0
 7168 |   23 | wept-pl |   7 |  1 |  0
 7168 |   23 | wept-pl |   8 |  4 |  0
 7168 |   23 | wept-pl |   9 |  4 |  0
 7168 |   23 | wept-pl |  10 |  1 |  0
 7168 |   23 | wept-pl |  11 |  0 |  0
 7168 |   23 | wept-pl |  12 |  0 |  0
 7168 |   23 | wept-pl |  13 |  1 |  0
 7168 |   23 | wept-pl |  14 |  3 |  0
 7169 |   23 | wept-pl |   0 |  0 |  0
 7169 |   23 | wept-pl |   1 |  0 |  0
 7169 |   23 | wept-pl |   2 |  0 |  0
 7169 |   23 | wept-pl |   3 |  1 |  0
 7169 |   23 | wept-pl |   4 |  2 |  0
 7169 |   23 | wept-pl |   5 |  1 |  0
 7169 |   23 | wept-pl |   6 |  0 |  0
 7169 |   23 | wept-pl |   7 |  0 |  0
 7169 |   23 | wept-pl |   8 |  0 |  0
 7169 |   23 | wept-pl |   9 |  0 |  0
 7169 |   23 | wept-pl |  10 |  0 |  0
 7169 |   23 | wept-pl |  11 |  0 |  0
 7169 |   23 | wept-pl |  12 |  0 |  0
 7169 |   23 | wept-pl |  13 |  0 |  0
 7169 |   23 | wept-pl |  14 |  1 |  0
 7170 |   23 | wept-pl |   0 |  0 |  0
 7170 |   23 | wept-pl |   1 |  0 |  0
 7170 |   23 | wept-pl |   2 |  0 |  1
 7170 |   23 | wept-pl |   3 |  0 |  0
 7170 |   23 | wept-pl |   4 |  0 |  0
 7170 |   23 | wept-pl |   5 |  0 |  1
 7172 |   23 | wept-pl |   0 |  1 |  1
 7172 |   23 | wept-pl |   1 |  3 |  1
 7172 |   23 | wept-pl |   2 |  0 |  0
 7172 |   23 | wept-pl |   3 |  1 |  0
 7172 |   23 | wept-pl |   4 |  0 |  0
 7172 |   23 | wept-pl |   5 |  0 |  0
 7172 |   23 | wept-pl |   6 |  0 |  0
 7172 |   23 | wept-pl |   7 |  0 |  1
 7172 |   23 | wept-pl |   8 |  2 |  0
 7172 |   23 | wept-pl |   9 |  1 |  0
 7172 |   23 | wept-pl |  10 |  1 |  0
 7172 |   23 | wept-pl |  11 |  1 |  1
 7172 |   23 | wept-pl |  12 |  0 |  1
 7172 |   23 | wept-pl |  13 |  0 |  0
 7172 |   23 | wept-pl |  14 |  1 |  0
 7173 |   23 | wept-pl |   0 |  0 |  0
 7173 |   23 | wept-pl |   1 |  2 |  0
 7174 |   23 | wept-pl |   0 |  0 |  0
 7174 |   23 | wept-pl |   1 |  1 |  0
 7176 |   23 | wept-pl |   0 |  0 |  0
 7176 |   23 | wept-pl |   1 |  2 |  0
 7176 |   23 | wept-pl |   2 |  1 |  0
 7176 |   23 | wept-pl |   3 |  0 |  0
 7176 |   23 | wept-pl |   4 |  1 |  0
 7176 |   23 | wept-pl |   5 |  1 |  0
 7176 |   23 | wept-pl |   6 |  0 |  0
 7176 |   23 | wept-pl |   7 |  1 |  0
 7176 |   23 | wept-pl |   8 |  1 |  0
 7176 |   23 | wept-pl |   9 |  1 |  0
 7176 |   23 | wept-pl |  10 |  1 |  0
 7176 |   23 | wept-pl |  11 |  0 |  0
 7176 |   23 | wept-pl |  12 |  0 |  0
 7176 |   23 | wept-pl |  13 |  1 |  0
 7176 |   23 | wept-pl |  14 |  0 |  0
 7177 |   23 | wept-pl |   0 |  0 |  0
 7177 |   23 | wept-pl |   1 |  0 |  0
 7177 |   23 | wept-pl |   2 |  0 |  0
 7177 |   23 | wept-pl |   3 |  0 |  0
 7177 |   23 | wept-pl |   4 |  0 |  0
 7177 |   23 | wept-pl |   5 |  0 |  0
 7177 |   23 | wept-pl |   6 |  0 |  0
 7177 |   23 | wept-pl |   7 |  0 |  0
 7177 |   23 | wept-pl |   8 |  0 |  0
 7177 |   23 | wept-pl |   9 |  1 |  0
 7177 |   23 | wept-pl |  10 |  0 |  0
 7177 |   23 | wept-pl |  11 |  0 |  0
 7177 |   23 | wept-pl |  12 |  0 |  1
 7177 |   23 | wept-pl |  13 |  0 |  0
 7177 |   23 | wept-pl |  14 |  0 |  0
 7178 |   23 | wept-pl |   0 |  0 |  0
 7178 |   23 | wept-pl |   1 |  0 |  0
 7178 |   23 | wept-pl |   2 |  0 |  0
 7178 |   23 | wept-pl |   3 |  0 |  0
 7178 |   23 | wept-pl |   4 |  0 |  0
 7178 |   23 | wept-pl |   5 |  0 |  0
 7178 |   23 | wept-pl |   6 |  0 |  0
 7178 |   23 | wept-pl |   7 |  0 |  0
 7178 |   23 | wept-pl |   8 |  0 |  0
 7178 |   23 | wept-pl |   9 |  0 |  0
 7178 |   23 | wept-pl |  10 |  0 |  0
 7178 |   23 | wept-pl |  11 |  0 |  0
 7178 |   23 | wept-pl |  12 |  0 |  0
 7178 |   23 | wept-pl |  13 |  0 |  0
 7178 |   23 | wept-pl |  14 |  0 |  0
 7179 |   23 | wept-pl |   0 |  0 |  0
 7179 |   23 | wept-pl |   1 |  0 |  0
 7179 |   23 | wept-pl |   2 |  0 |  0
 7179 |   23 | wept-pl |   3 |  0 |  0
 7179 |   23 | wept-pl |   4 |  0 |  0
 7179 |   23 | wept-pl |   5 |  1 |  0
 7179 |   23 | wept-pl |   6 |  0 |  0
 7179 |   23 | wept-pl |   7 |  0 |  0
 7179 |   23 | wept-pl |   8 |  0 |  0
 7179 |   23 | wept-pl |   9 |  1 |  0
 7179 |   23 | wept-pl |  10 |  0 |  0
 7179 |   23 | wept-pl |  11 |  0 |  0
 7179 |   23 | wept-pl |  12 |  0 |  0
 7179 |   23 | wept-pl |  13 |  0 |  0
 7179 |   23 | wept-pl |  14 |  0 |  0
 7181 |   23 | wept-pl |   0 |  0 |  0
 7181 |   23 | wept-pl |   1 |  0 |  0
 7181 |   23 | wept-pl |   2 |  0 |  0
 7181 |   23 | wept-pl |   3 |  0 |  0
 7181 |   23 | wept-pl |   4 |  0 |  0
 7181 |   23 | wept-pl |   5 |  0 |  0
 7181 |   23 | wept-pl |   6 |  0 |  0
 7181 |   23 | wept-pl |   7 |  0 |  0
 7181 |   23 | wept-pl |   8 |  1 |  0
 7181 |   23 | wept-pl |   9 |  1 |  0
 7181 |   23 | wept-pl |  10 |  0 |  0
 7181 |   23 | wept-pl |  11 |  0 |  1
 7181 |   23 | wept-pl |  12 |  1 |  1
 7181 |   23 | wept-pl |  13 |  0 |  0
 7181 |   23 | wept-pl |  14 |  1 |  0
 7183 |   23 | wept-pl |   0 |  0 |  0
 7183 |   23 | wept-pl |   1 |  0 |  0
 7183 |   23 | wept-pl |   2 |  0 |  0
 7183 |   23 | wept-pl |   3 |  0 |  0
 7183 |   23 | wept-pl |   4 |  0 |  0
 7183 |   23 | wept-pl |   5 |  0 |  0
 7183 |   23 | wept-pl |   6 |  0 |  0
 7183 |   23 | wept-pl |   7 |  0 |  0
 7183 |   23 | wept-pl |   8 |  0 |  0
 7183 |   23 | wept-pl |   9 |  0 |  0
 7183 |   23 | wept-pl |  10 |  0 |  0
 7183 |   23 | wept-pl |  11 |  0 |  0
 7183 |   23 | wept-pl |  12 |  0 |  0
 7183 |   23 | wept-pl |  13 |  0 |  0
 7183 |   23 | wept-pl |  14 |  0 |  0
 7185 |   23 | wept-pl |   0 |  1 |  0
 7185 |   23 | wept-pl |   1 |  1 |  0
 7185 |   23 | wept-pl |   2 |  0 |  0
 7185 |   23 | wept-pl |   3 |  2 |  0
 7185 |   23 | wept-pl |   4 |  0 |  0
 7185 |   23 | wept-pl |   5 |  1 |  0
 7185 |   23 | wept-pl |   6 |  0 |  0
 7185 |   23 | wept-pl |   7 |  1 |  0
 7186 |   23 | wept-pl |   0 |  0 |  0
 7186 |   23 | wept-pl |   1 |  1 |  0
 7186 |   23 | wept-pl |   2 |  0 |  0
 7186 |   23 | wept-pl |   3 |  0 |  0
 7186 |   23 | wept-pl |   4 |  0 |  0
 7186 |   23 | wept-pl |   5 |  0 |  0
 7186 |   23 | wept-pl |   6 |  0 |  0
 7186 |   23 | wept-pl |   7 |  2 |  0
 7186 |   23 | wept-pl |   8 |  1 |  0
 7186 |   23 | wept-pl |   9 |  0 |  0
 7186 |   23 | wept-pl |  10 |  0 |  0
 7186 |   23 | wept-pl |  11 |  1 |  0
 7186 |   23 | wept-pl |  12 |  1 |  0
 7189 |   23 | wept-pl |   0 |  0 |  1
 7189 |   23 | wept-pl |   1 |  1 |  0
 7189 |   23 | wept-pl |   2 |  0 |  0
 7189 |   23 | wept-pl |   3 |  0 |  0
 7190 |   23 | wept-pl |   0 |  0 |  0
 7190 |   23 | wept-pl |   1 |  0 |  0
 7190 |   23 | wept-pl |   2 |  0 |  0
 7190 |   23 | wept-pl |   3 |  0 |  0
 7195 |   23 | wept-pl |   0 |  0 |  0
 7195 |   23 | wept-pl |   1 |  0 |  0
 7195 |   23 | wept-pl |   2 |  0 |  0
 7195 |   23 | wept-pl |   3 |  0 |  0
 7195 |   23 | wept-pl |   4 |  0 |  0
 7195 |   23 | wept-pl |   5 |  0 |  0
 7195 |   23 | wept-pl |   6 |  0 |  0
 7195 |   23 | wept-pl |   7 |  0 |  0
 7195 |   23 | wept-pl |   8 |  0 |  0
 7195 |   23 | wept-pl |   9 |  0 |  0
 7195 |   23 | wept-pl |  10 |  0 |  0
 7195 |   23 | wept-pl |  11 |  0 |  0
 7195 |   23 | wept-pl |  12 |  0 |  0
 7195 |   23 | wept-pl |  13 |  0 |  0
 7195 |   23 | wept-pl |  14 |  1 |  0
 7197 |   23 | wept-pl |   0 |  0 |  0
 7197 |   23 | wept-pl |   1 |  1 |  0
 7198 |   23 | wept-pl |   0 |  3 |  0
 7198 |   23 | wept-pl |   1 |  0 |  0
 7198 |   23 | wept-pl |   2 |  1 |  0
 7198 |   23 | wept-pl |   3 |  0 |  0
 7198 |   23 | wept-pl |   4 |  0 |  0
 7198 |   23 | wept-pl |   5 |  0 |  0
 7198 |   23 | wept-pl |   6 |  0 |  0
 7198 |   23 | wept-pl |   7 |  0 |  0
 7198 |   23 | wept-pl |   8 |  1 |  0
 7198 |   23 | wept-pl |   9 |  0 |  1
 7198 |   23 | wept-pl |  10 |  0 |  0
 7198 |   23 | wept-pl |  11 |  0 |  0
 7198 |   23 | wept-pl |  12 |  0 |  0
 7198 |   23 | wept-pl |  13 |  0 |  0
 7198 |   23 | wept-pl |  14 |  1 |  1
 7200 |   23 | wept-pl |   0 |  0 |  2
 7200 |   23 | wept-pl |   1 |  0 |  0
 7201 |   23 | wept-pl |   0 |  0 |  0
 7201 |   23 | wept-pl |   1 |  0 |  0
 7201 |   23 | wept-pl |   2 |  0 |  0
 7201 |   23 | wept-pl |   3 |  1 |  0
 7201 |   23 | wept-pl |   4 |  3 |  0
 7201 |   23 | wept-pl |   5 |  0 |  0
 7201 |   23 | wept-pl |   6 |  0 |  0
 7201 |   23 | wept-pl |   7 |  0 |  0
 7201 |   23 | wept-pl |   8 |  1 |  0
 7201 |   23 | wept-pl |   9 |  0 |  0
 7203 |   23 | wept-pl |   0 |  0 |  0
 7203 |   23 | wept-pl |   1 |  0 |  0
 7203 |   23 | wept-pl |   2 |  0 |  0
 7203 |   23 | wept-pl |   3 |  0 |  0
 7203 |   23 | wept-pl |   4 |  1 |  0
 7203 |   23 | wept-pl |   5 |  0 |  0
 7203 |   23 | wept-pl |   6 |  0 |  0
 7203 |   23 | wept-pl |   7 |  0 |  0
 7203 |   23 | wept-pl |   8 |  0 |  0
 7203 |   23 | wept-pl |   9 |  0 |  0
 7203 |   23 | wept-pl |  10 |  0 |  0
 7203 |   23 | wept-pl |  11 |  0 |  0
 7203 |   23 | wept-pl |  12 |  0 |  0
 7203 |   23 | wept-pl |  13 |  0 |  0
 7203 |   23 | wept-pl |  14 |  0 |  0
 7204 |   23 | wept-pl |   0 |  0 |  0
 7204 |   23 | wept-pl |   1 |  0 |  0
 7204 |   23 | wept-pl |   2 |  0 |  0
 7204 |   23 | wept-pl |   3 |  0 |  0
 7204 |   23 | wept-pl |   4 |  0 |  0
 7204 |   23 | wept-pl |   5 |  1 |  0
 7204 |   23 | wept-pl |   6 |  0 |  0
 7204 |   23 | wept-pl |   7 |  0 |  0
 7204 |   23 | wept-pl |   8 |  0 |  0
 7204 |   23 | wept-pl |   9 |  1 |  0
 7204 |   23 | wept-pl |  10 |  0 |  0
 7204 |   23 | wept-pl |  11 |  0 |  0
 7204 |   23 | wept-pl |  12 |  3 |  0
 7204 |   23 | wept-pl |  13 |  0 |  0
 7204 |   23 | wept-pl |  14 |  1 |  0
 7205 |   23 | wept-pl |   0 |  0 |  0
 7205 |   23 | wept-pl |   1 |  0 |  0
 7205 |   23 | wept-pl |   2 |  0 |  0
 7205 |   23 | wept-pl |   3 |  0 |  0
 7205 |   23 | wept-pl |   4 |  0 |  0
 7205 |   23 | wept-pl |   5 |  0 |  0
 7206 |   23 | wept-pl |   0 |  1 |  0
 7206 |   23 | wept-pl |   1 |  3 |  0
 7207 |   23 | wept-pl |   0 |  0 |  0
 7207 |   23 | wept-pl |   1 |  2 |  0
 7207 |   23 | wept-pl |   2 |  0 |  0
 7207 |   23 | wept-pl |   3 |  0 |  0
 7207 |   23 | wept-pl |   4 |  0 |  0
 7207 |   23 | wept-pl |   5 |  0 |  0
 7207 |   23 | wept-pl |   6 |  3 |  0
 7207 |   23 | wept-pl |   7 |  0 |  0
 7207 |   23 | wept-pl |   8 |  0 |  0
 7207 |   23 | wept-pl |   9 |  1 |  0
 7207 |   23 | wept-pl |  10 |  0 |  0
 7207 |   23 | wept-pl |  11 |  0 |  0
 7207 |   23 | wept-pl |  12 |  0 |  0
 7207 |   23 | wept-pl |  13 |  0 |  0
 7207 |   23 | wept-pl |  14 |  0 |  0
 7209 |   23 | wept-pl |   0 |  0 |  0
 7209 |   23 | wept-pl |   1 |  0 |  0
 7209 |   23 | wept-pl |   2 |  0 |  0
 7209 |   23 | wept-pl |   3 |  0 |  0
 7209 |   23 | wept-pl |   4 |  0 |  0
 7209 |   23 | wept-pl |   5 |  0 |  0
 7209 |   23 | wept-pl |   6 |  2 |  0
 7209 |   23 | wept-pl |   7 |  0 |  0
 7212 |   23 | wept-pl |   0 |  0 |  0
 7212 |   23 | wept-pl |   1 |  0 |  0
 7212 |   23 | wept-pl |   2 |  0 |  0
 7212 |   23 | wept-pl |   3 |  0 |  0
 7212 |   23 | wept-pl |   4 |  0 |  0
 7212 |   23 | wept-pl |   5 |  0 |  0
 7213 |   23 | wept-pl |   0 |  0 |  0
 7213 |   23 | wept-pl |   1 |  0 |  0
 7213 |   23 | wept-pl |   2 |  1 |  0
 7213 |   23 | wept-pl |   3 |  1 |  0
 7213 |   23 | wept-pl |   4 |  0 |  1
 7213 |   23 | wept-pl |   5 |  2 |  0
 7213 |   23 | wept-pl |   6 |  2 |  0
 7214 |   23 | wept-pl |   0 |  2 |  2
 7214 |   23 | wept-pl |   1 |  1 |  3
 7214 |   23 | wept-pl |   2 |  1 |  1
 7217 |   23 | wept-pl |   0 | 10 |  0
 7217 |   23 | wept-pl |   1 | 10 |  0
 7217 |   23 | wept-pl |   2 | 10 |  1
 7217 |   23 | wept-pl |   3 | 10 |  1
 7218 |   23 | wept-pl |   0 |  3 |  0
 7218 |   23 | wept-pl |   1 |  1 |  0
 7219 |   23 | wept-pl |   0 |  0 |  0
 7219 |   23 | wept-pl |   1 |  0 |  0
 7219 |   23 | wept-pl |   2 |  0 |  0
 7220 |   23 | wept-pl |   0 |  0 |  0
 7220 |   23 | wept-pl |   1 |  0 |  0
 7220 |   23 | wept-pl |   2 |  0 |  0
